,text,user,location
228,Covid-19: Ένας στους τρεις ασθενείς έχει συμπτώματα ακόμη και μετά από εννέα μήνες ,HellasJournal,Washington DC
229,Κορωνοϊός: Ποια είναι τα συμπτώματα που μπορεί να διαρκέσουν ακόμα και εννέα μήνες  ,fimotro,"Athens, Greece"
230,Κοροναϊός : Συμπτώματα ακόμα και μετά από 9 μήνες έχει ένας στους τρεις ασθενείς ,ta_nea,"Athens, Greece"
231," Έρευνα: Σχεδόν 1 στους 3 ασθενείς της Covid-19 έχει συμπτώματα ακόμη και μετά από 9 μήνες,,",AXristodoulidou,Αθηνα
232,Σχεδόν ένας στους τρεις ασθενείς της Covid-19 έχει συμπτώματα ακόμη και μετά από εννέα μήνες ,emea_gr,"Athens, Greece"
233,Κορονοϊός: Σχεδόν 1 στους 3 ασθενείς έχει συμπτώματα ακόμη και μετά από 9 μήνες ,yournews_gr,Ελλάς
234,"Τα συχνότερα επίμονα συμπτώματα, που μπορεί να διαρκέσουν από τρεις έως εννέα μήνες ",hanianews,"Χανιά, Ελλάς"
235,Έρευνα: Σχεδόν 1 στους 3 ασθενείς της Covid-19 έχει συμπτώματα ακόμη και μετά από 9 μήνες ,ThePresidentGr,Ελλάς
236,Κοροναϊός : Συμπτώματα ακόμα και μετά από 9 μήνες έχει ένας στους τρεις ασθενείς ,in_gr,Greece
237,Κορωνοϊός: Εννέα μήνες κρατούν τα συμπτώματα για έναν στους τρεις ασθενείς -  ,karfitsagr,ΘΕΣΣΑΛΟΝΙΚΗ - 2310 278 155 
238,Κορωνοϊός: Ποια συμπτώματα μπορεί να «επιμένουν» για πολλούς μήνες μετά τη νόσο ,neakritigr,"Crete, Greece"
239,Κορωνοϊός: Ποια είναι τα συμπτώματα που μπορεί να διαρκέσουν ακόμα και εννέα μήνες -  #κορωνοϊός,etyposgr,"Greece,Athens"
240,Κορωνοϊός: Σχεδόν 1 στους 3 ασθενείς έχει συμπτώματα ακόμη και μετά από 9 μήνες  ,thestival,Thessaloniki
241,Νέα έρευνα υποστηρίζει ότι ένας στους τρεις ασθενείς με Covid-19 έχει συμπτώματα ακόμη και 9 μήνες μετά ,pronewsgr,
242,Κορονοϊός: Τα επίμονα συμπτώματα και το μετατραυματικό στρες στο επίκεντρο ερευνών ,SKGallios,Thessaloniki
243,Κορονοϊός: Τα επίμονα συμπτώματα και το μετατραυματικό στρες στο επίκεντρο ερευνών ,parallaximag,"Thessaloniki, Greece"
244,"Έρευνα: Σχεδόν 1 στους 3 ασθενείς της Covid-19 έχει συμπτώματα ακόμη και μετά από 9 μήνες,,",anatropi_news,
245,Σχεδόν 1 στους 3 ασθενείς με κορωνοϊό έχει συμπτώματα ακόμα και μετά από 9 μήνες ,fws_gr,
246,Έρευνα: Σχεδόν 1 στους 3 ασθενείς της Covid-19 έχει συμπτώματα ακόμη και μετά από 9 μήνες ,oxtapus,Greece
247,Κορωνοϊός: Συμπτώματα Covid-19 ακόμη και εννέα μήνες μετά  ,MeaCulpagr,
248, ΈρευναΣχεδόν 1 στους 3 ασθενείς της #Covid19 έχει συμπτώματα ακόμη και μετά από 9 μήνες  …,GiannisEutux,
249,Κορονοϊός: Ένας στους τρεις ασθενείς έχει συμπτώματα και μετά από εννέα μήνες  ,Sofokleousin,Greece
250,Κορονοϊός: Ενας στους τρεις ασθενείς εμφανίζει συμπτώματα ακόμα και μετά από εννέα μήνες ,imerisiagr,Greece
251,Συμπτώματα το κορωνοϊού ακόμη και μετά από 9 μήνες! -  ,paraskhnio,"Athens, Greece"
252,Συμπτώματα Covid-19 ακόμη και εννέα μήνες μετά-Τι έδειξε νέα έρευνα ,magnesianews,Volos
253,Κορονοϊός: Συμπτώματα Covid-19 ακόμη και εννέα μήνες μετά! Τι έδειξε νέα έρευνα ,DIOGENISCHARALA,KAVALA
254,#Covid19: Με συμπτώματα ένας στους τρεις ασθενείς 9 μήνες μετά την αρχική λοίμωξη ,bankingnewsgr,"Athens, Greece"
255,Κορωνοϊός: Σχεδόν 1 στους 3 ασθενείς έχει συμπτώματα ακόμη και μετά από 9 μήνες - StatusFM  μέσω ,Status1077,"Σαλαμίνος 5, Θεσσαλονίκη"
256,Ένας στους τρεις ασθενείς της Covid-19 έχει συμπτώματα ακόμη και μετά από εννέα μήνες ,euro2day_gr,Greece
257,ΈρευναΣχεδόν 1 στους 3 ασθενείς της #Covid19 έχει συμπτώματα ακόμη και μετά από 9 μήνες  ,amna_news,"Athens, Greece"
258,Σχεδόν ένας στους τρεις ασθενείς της Covid-19 έχει συμπτώματα ακόμη και μετά από εννέα μήνες  ,makthes,thessaloniki
259,Τα συμπτώματα παρατηρούνται ακόμη και σε νέους που πέρασαν σχετικά ήπια τη νόσο #κορονοιος #covid19,hotdoc_mag,
260,Τα συμπτώματα παρατηρούνται ακόμη και σε νέους που πέρασαν σχετικά ήπια τη νόσο #κορονοιος #covid19,Kouti_Pandoras,Athens
261, Έρευνα: Σχεδόν 1 στους 3 ασθενείς της Covid-19 έχει συμπτώματα ακόμη και μετά από 9 μήνες -  https:/…,RoukasKonstanti,Chalkida-Greece.
262,Έρευνα: Σχεδόν 1 στους 3 ασθενείς της Covid-19 έχει συμπτώματα ακόμη και μετά από 9 μήνες -  ,analitisgr,Greece
263,Κορωνοϊός: 1/3 ασθενείς έχει συμπτώματα και μετά από εννέα μήνες ,AthensVoice,"Athens, Greece"
264,Έρευνα-Κορωνοϊός: Σχεδόν 1 στους 3 ασθενείς έχει συμπτώματα ακόμη και μετά από 9 μήνες  #Υγεία #κορωνοϊός… ,skaigr,Greece
265,Το κρύο επιδεινώνει τα συμπτώματα των χρόνιων παθήσεων  ,fimotro,"Athens, Greece"
266,"Συμπτώματα μηνιγγίτιδας: Προσοχή – Δεν είναι γρίπη, δεν είναι κορωνοϊός  ",fimotro,"Athens, Greece"
267,Κορονοϊός: Ποια συμπτώματα μπορεί να διαρκέσουν 6 μήνες. Ποιοι κινδυνεύουν  ,newsitamea,
268, Στα σχολεία δεν κολλάει; Kαι βέβαια κολλάει σύμφωνα με τα δεδομένα. Στο χρονικό διάστημα 10/10-01/12 υπήρχαν 5185 κρούσματα…,Gannan76,
269,Το κρύο επιδεινώνει τα συμπτώματα των χρόνιων παθήσεων – Απλοί τρόποι αντιμετώπισης ,futurology_gr,"Attiki, Greece"
270,Καρδιοπάθειες: Ποια είναι τα βασικά προειδοποιητικά συμπτώματα (εικόνες) ,DailyNewsGR,Greece
271,Καρδιοπάθειες: Ποια είναι τα βασικά προειδοποιητικά συμπτώματα  ,thestival,Thessaloniki
272, Στα σχολεία δεν κολλάει; Kαι βέβαια κολλάει σύμφωνα με τα δεδομένα. Στο χρονικό διάστημα 10/10-01/12 υπήρχαν 5185 κρούσματα…,sunnygirl_GR,"Athens, Greece"
273,Δυσκολίες στην ούρηση στον άντρα: Τα συμπτώματα και η αντιμετώπιση ,shapegr,Athens
274,       Τα συμπτώματα του ΚΟΒΙΝΤ μετά το ΕΜΒΌΛ…,PenelopeD10,Athens
275, Στα σχολεία δεν κολλάει; Kαι βέβαια κολλάει σύμφωνα με τα δεδομένα. Στο χρονικό διάστημα 10/10-01/12 υπήρχαν 5185 κρούσματα…,tom_joad_21,
276, Στα σχολεία δεν κολλάει; Kαι βέβαια κολλάει σύμφωνα με τα δεδομένα. Στο χρονικό διάστημα 10/10-01/12 υπήρχαν 5185 κρούσματα…,zoza_f,Thessaloniki
277, Στα σχολεία δεν κολλάει; Kαι βέβαια κολλάει σύμφωνα με τα δεδομένα. Στο χρονικό διάστημα 10/10-01/12 υπήρχαν 5185 κρούσματα…,LnikLnikos,Θεσσαλονίκη
278, Πάντως εμένα μ'αρεσει κάπως που είμαστε συγχρονισμένες και έχουμε και τα ίδια συμπτώματα:///,AmjustStella,"Σέρρες, Θεσσαλονίκη, Ελλάς"
279, Το κρύο επιδεινώνει τα συμπτώματα των χρόνιων παθήσεων ,StellaZiaka,
280, Το κρύο επιδεινώνει τα συμπτώματα των χρόνιων παθήσεων ,MariaVliora,
281,Καρδιοπάθειες: Ποια είναι τα βασικά προειδοποιητικά συμπτώματα (εικόνες) ,365newsgr,
282," συνολικών. * Τα γυμνάσια-λύκεια έκλεισαν αρχές Νοέμβρη και τα δημοτικά μέσα του μήνα, ωστόσο τα συμπτώματα μπορούν να εμφανι…",ariszik,
283, Στα σχολεία δεν κολλάει; Kαι βέβαια κολλάει σύμφωνα με τα δεδομένα. Στο χρονικό διάστημα 10/10-01/12 υπήρχαν 5185 κρούσματα…,ariszik,
284, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,fayssecretsssss,"Αττική, Ελλάς"
285, Στα σχολεία δεν κολλάει; Kαι βέβαια κολλάει σύμφωνα με τα δεδομένα. Στο χρονικό διάστημα 10/10-01/12 υπήρχαν 5185 κρούσματα…,KostasKarampin3,
286,       Τα συμπτώματα του ΚΟΒΙΝΤ μετά το ΕΜΒΌΛ…,SergioYper,Ελλάς
287, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,Xristina130266,"Attiki, Greece"
288,"συγκριτικά με τους μη εμβολιασμένους &amp; εκείνους μετά την ολοκλήρωση της διαδικασίας εμβολιασμού. Πιθανώς, ασυμπτωμα… ",Boy_dida,Αλσούπολη
289, Τι συμπτώματα έχουμε όταν μας λείπει κάποιος/α ?,Syrmoula_,
290, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,SummerW36740075,
291, Τι συμπτώματα έχουμε όταν μας λείπει κάποιος/α ?,panosepi,"Baden-Württemberg, Germany"
292, *συμπτωματα καρδιακης προσβολης ,BlackCat889,-somewhere in between-
293," Δεν είναι μόδα πια τα γκρι, τα σκούρα χρώματαγιατί κανείς δεν συγχωρεί τέτοια συμπτώματαΦόρεσε κόκκινα βαθιά να κάνεις θαύμ…",AgisDim,by the sea
294,ο ιός κολλάει με τα συμπτώματα βήχα ή φτέρνισμα....όπως πάντα...,ElTheochari,Greece Athens  Rhodes
295," Απομεινάρια από φάνς μαχητών-μπλε ομάδας με κλινικά συμπτώματα καμμένου εγκεφάλου,δεν χωράει καμία λογική εξηγηση...",skroutzblog,All over the world
296, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,Stefani33416827,Στα βουνά
297, Στα σχολεία δεν κολλάει; Kαι βέβαια κολλάει σύμφωνα με τα δεδομένα. Στο χρονικό διάστημα 10/10-01/12 υπήρχαν 5185 κρούσματα…,batzanaki,Greece
298," Δεν είναι μόδα πια τα γκρι, τα σκούρα χρώματαγιατί κανείς δεν συγχωρεί τέτοια συμπτώματαΦόρεσε κόκκινα βαθιά να κάνεις θαύμ…",OTypos,
299,"Δεν είναι μόδα πια τα γκρι, τα σκούρα χρώματαγιατί κανείς δεν συγχωρεί τέτοια συμπτώματαΦόρεσε κόκκινα βαθιά να κ… ",atrapos_,
300,       Τα συμπτώματα του ΚΟΒΙΝΤ μετά το ΕΜΒΌΛ…,annika1021,United States
301,Ποια είναι τα συμπτώματα διαφόρων ασθενειών και πώς συσχετίζονται μεταξύ τους; #Covid_19 #coronavirus #protection ,agrosimvoulos,"Orestiada, Greece"
302,      Τα συμπτώματα του ΚΟΒΙΝΤ μετά το ΕΜ… ,GiotisXaralabos,
303," συνολικών. * Τα γυμνάσια-λύκεια έκλεισαν αρχές Νοέμβρη και τα δημοτικά μέσα του μήνα, ωστόσο τα συμπτώματα μπορούν να εμφανι…",Secretargaryen,
304, Στα σχολεία δεν κολλάει; Kαι βέβαια κολλάει σύμφωνα με τα δεδομένα. Στο χρονικό διάστημα 10/10-01/12 υπήρχαν 5185 κρούσματα…,Secretargaryen,
305, Στα σχολεία δεν κολλάει; Kαι βέβαια κολλάει σύμφωνα με τα δεδομένα. Στο χρονικό διάστημα 10/10-01/12 υπήρχαν 5185 κρούσματα…,xnoudi_,στη μέση ενός μεγάλου πουθενά.
306, Στα σχολεία δεν κολλάει; Kαι βέβαια κολλάει σύμφωνα με τα δεδομένα. Στο χρονικό διάστημα 10/10-01/12 υπήρχαν 5185 κρούσματα…,KarabatsosTh,Athens
307,Σημαντικές ενδείξεις ότι η κρητική χλωρίδα μπορεί να μειώσει τα συμπτώματα του κορονοϊού  ,Skandalistis,Greece
308, Στα σχολεία δεν κολλάει; Kαι βέβαια κολλάει σύμφωνα με τα δεδομένα. Στο χρονικό διάστημα 10/10-01/12 υπήρχαν 5185 κρούσματα…,lianalk3,
309, Στα σχολεία δεν κολλάει; Kαι βέβαια κολλάει σύμφωνα με τα δεδομένα. Στο χρονικό διάστημα 10/10-01/12 υπήρχαν 5185 κρούσματα…,PolymerouG,"Λαμία, Ελλάς"
310, Στα σχολεία δεν κολλάει; Kαι βέβαια κολλάει σύμφωνα με τα δεδομένα. Στο χρονικό διάστημα 10/10-01/12 υπήρχαν 5185 κρούσματα…,v85_stalitsa,"Αττική, Ελλάς"
311,Σημαντικές ενδείξεις ότι η κρητική χλωρίδα μπορεί να μειώσει τα συμπτώματα του #κορονοϊού ,Skandalistis,Greece
312, Συμπτώματα πανικού είναι αυτά κ είναι ευπρόσδεκτα γιατί ο φόβος οδηγεί σε λάθη,zoemertika,
313, Στα σχολεία δεν κολλάει; Kαι βέβαια κολλάει σύμφωνα με τα δεδομένα. Στο χρονικό διάστημα 10/10-01/12 υπήρχαν 5185 κρούσματα…,starleighsx,
314,"συνολικών. * Τα γυμνάσια-λύκεια έκλεισαν αρχές Νοέμβρη και τα δημοτικά μέσα του μήνα, ωστόσο τα συμπτώματα μπορούν… ",covid19gr,
315,Στα σχολεία δεν κολλάει; Kαι βέβαια κολλάει σύμφωνα με τα δεδομένα. Στο χρονικό διάστημα 10/10-01/12 υπήρχαν 5185 κ… ,covid19gr,
316,   Είναι λάθος η θετικοτητα κατ αρχήν.Δεν υπάρχει θετικοτητα papid +pcr μαζί. Όποιος επισκεφτεί ένα νοσοκο…,CASkonstantinos,New York
317,"   Δεν ισχύει αυτό. Τα ΣΚ που δεν γίνονται τεστ στα ιδιωτικά, στα νοσοκομεία ""τραβιούνται"" αυτοί που έχουν…",CASkonstantinos,New York
318,  Δεν θεραπεύεται. Απλά αντιμετωπίζεις τα συμπτώματα καθημερινά.,ol1na,
319,  Είναι λάθος η θετικοτητα κατ αρχήν.Δεν υπάρχει θετικοτητα papid +pcr μαζί. Όποιος επισκεφτε… ,teomtn,ΠΡΕΒΕΖΑ-ΕΔΕΣΣΑ
320,Κορωνοϊός: Ποια συμπτώματα μπορεί να διαρκέσουν έως και 6 μήνες ,ektaktaneagr,GREECE
321,"  Δεν ισχύει αυτό. Τα ΣΚ που δεν γίνονται τεστ στα ιδιωτικά, στα νοσοκομεία ""τραβιούνται"" αυτοί που έ… ",turiberimahala,Λιμνούπολη
322,Καρδιοπάθειες: Ποια είναι τα βασικά προειδοποιητικά συμπτώματα (εικόνες) ,GPantool,Greece
323,Το κρύο επιδεινώνει τα συμπτώματα των χρόνιων παθήσεων  ,NewsYgeia,Cyprus
324," Σε λίγες μέρες ο Λιγνάδης ""θα μεταφερθεί στο νοσοκομείο με συμπτώματα...""",__iSeeYou_,Universe
325, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,Mixalhs_vslks,"Ηράκλειο, Ελλάς"
326, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,mikros_prigkipa,Principality of Thessaloniki
327,Καρδιοπάθειες: Ποια είναι τα βασικά προειδοποιητικά συμπτώματα (εικόνες) ,taxispanos,Athens
328,"Εκανε η μανα το εμβόλιο, εχει κάποια συμπτώματα ταλαιπωρίας και κανει σα μωρο ολη μερα. βοηθεια",sevilawl,"Athens, GR"
329,15 σωματικά συμπτώματα του στρες που δεν πρέπει να αγνοούμε ,epalkaisarianis,"Καισαριανή,Ελλάδα 🇬🇷 "
330,Υπογλυκαιμία: Ποια είναι τα ύποπτα συμπτώματα - Πότε να ανησυχήσετε ,pronewsgr,
331, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,il_efi,
332, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,George_wave_,
333, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,geopanov,
334,  παρουσιάζεις συμπτώματα παρανόησης των πάντων...επείγει η επίσκεψη σε ψυχολόγο...,MarwBourdakou,ATHENS-GREECE
335,Κορωνοϊός: Ποια συμπτώματα μπορεί να διαρκέσουν 6 μήνες – Ποιοι κινδυνεύουν  -  #thesstoday ,thesstoday1,"Thessaloniki, Greece"
336,Τι είναι η χρόνια δυσκοιλιότητα; - Πιθανές αιτίες &amp; συμπτώματα που δεν πρέπει να αγνοήσετε ,pronewsgr,
337,#AgriesMelissesΑπό την άλλη μπορεί όντως και να είναι του Αλεξη το παιδί. Εγώ ας πούμε έχω συμπτώματα από τότε που… ,BavardeMargot,
338, Συμπτώματα Ελληνικής μετάλλαξης:✅καπνίζεις Μάρλμπουρο μαλακό✅ψάχνεις θέση Δημόσιο✅φταίει το Σύστημα που κόλλησες✅Ανάστα…,dexi_crosse,
339, Συμπτώματα Ελληνικής μετάλλαξης:✅καπνίζεις Μάρλμπουρο μαλακό✅ψάχνεις θέση Δημόσιο✅φταίει το Σύστημα που κόλλησες✅Ανάστα…,GeraldOfRivia5,
340, Συμπτώματα Ελληνικής μετάλλαξης:✅καπνίζεις Μάρλμπουρο μαλακό✅ψάχνεις θέση Δημόσιο✅φταίει το Σύστημα που κόλλησες✅Ανάστα…,marshal_toskas,"Sterea Ellada, Greece"
341,Συμπτώματα Ελληνικής μετάλλαξης:✅καπνίζεις Μάρλμπουρο μαλακό✅ψάχνεις θέση Δημόσιο✅φταίει το Σύστημα που κόλλησες… ,kontologis,
342,Τα εμβόλια κατά του COVID σταματούν τη λοίμωξη ή απλώς μετριάζουν τα συμπτώματα; Αρχίζουμε ,inewsgr,
343,Εγκεφαλικό: Αυτά είναι τα 6 επικίνδυνα συμπτώματα ,tinios,"Αττική, Ελλάς"
344,Βιταμίνη D. 10 συμπτώματα που μας δείχνουν την ανεπάρκεια σε βιταμίνη D.  μέσω ,MELPO56,ΑΡΧΑΙΑ ΙΘΩΜΗ
345, Α' γυμνασίου. Κόλλησαν την εβδομάδα που έκλεισαν τα σχολεία (πριν τον χιονιά). Ευτυχώς όλα τα παιδιά… ,the_good_76,
346,"  Περαστικά σας, αν επιτρέπεται σε ποια τάξη είναι ? Δημοτικό/Γυμνάσιο/Λύκειο? Εμφάνισε… ",Cassandra_ea,
347,Κρήτη - Σημαντικές ενδείξεις ότι η χλωρίδα του νησιού μπορεί να μειώσει τα συμπτώματα του κορονοϊού #CreteDoc… ,CreteDoc,"Crete , Greece"
348, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,leleaorati,🌒
349, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,toniakout,"Κρήτη, Ελλάς     "
350,Το κρύο επιδεινώνει τα συμπτώματα των χρόνιων παθήσεων -  ,entermessinia,kalamata
351, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,nastpomm,in bondage με το τσεκουρι μου 
352, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,Valion_VI,
353," Σε λίγες μέρες ο Λιγνάδης ""θα μεταφερθεί στο νοσοκομείο με συμπτώματα...""",ApoLLoN_I,
354, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,annamar51806510,
355, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,panosepi,"Baden-Württemberg, Germany"
356,"Βρε σείς, χαλασμένη παρτίδα εμβολίων στείλατε στην Κέρκυρα?Πόσο τυχαίο είναι το γεγονός, ότι 2 άτομα σε μια πόλη μ… ",StavrosKyriazis,
357,Κορωνοϊός: Ποια συμπτώματα μπορεί να διαρκέσουν 6 μήνες -  ,PatrasTimes,
358,Έχω συμπτώματα πολλάκαι κομμένα τελείως τα πήγαινε έλα. Είμαι χρόνια ασθενικόςκι αντί για μάσκα  φοράω εσένα τρέ… ,West_Dark_Side,West Of Salonica City
359, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,treasurespirit,
360, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,Beat_it_84,"Αττική, Ελλάς"
361, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,MasterArmor93,Σε σπηλιά με wifi
362, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,GalamatisD,Greece🇬🇷salonica
363,"   Εξαρταται. Αν υπάρχει ψυχική νοσος, που υπάρχουν κι άλλα συνοδα συμπ… ",systemicpsycho,
364, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,G__Tak7,
365," Tο κρύο επιδεινώνει τα συμπτώματα των χρόνιων παθήσεων – Η αντιμετώπιση, ερευνήτρια εξηγεί  via…",AXristodoulidou,Αθηνα
366, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,mikromary,Athens 
367, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,2MAD2FURIOUS,
368,Το κρύο επιδεινώνει τα συμπτώματα των χρόνιων παθήσεων ,CircoGreco,Thessaloniki
369,"Σε λίγες μέρες ο Λιγνάδης ""θα μεταφερθεί στο νοσοκομείο με συμπτώματα...""",SouthOfNo,
370,Κρύο: Επιδεινώνει τα συμπτώματα των χρόνιων παθήσεων ,TOPONTIKI,"Athens, Greece"
371,Κορονοϊός: Τα 3 συμπτώματα που… έρχονται “κρυφά” ,evris81,thessaloniki
372, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,maraki_sun,"Θεσσαλονίκη, Ελλάς"
373, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,Maraboo9,
374,8η μέρα καραντινας και μετά από πολλές προσπάθειες ακόμα δεν έχω λάβει με mail από την πολιτική προστασία ότι έχω π… ,JohnnyVKosta,
375,Κορωνοϊός: Ποια συμπτώματα διαρκούν έως και 6 μήνες – Ποιοι θα τα παρουσιάσουν ,DIOGENISCHARALA,KAVALA
376,Κορωνοϊός: Ποια συμπτώματα διαρκούν έως και 6 μήνες – Ποιοι θα τα παρουσιάσουν -  ,coffeeradiogr,Greece
377, Περαστικά σας! Συμπτώματα εσείς;,Dora7dkmn,στα μάτια ίσα. 
378,Τι να λέει άραγε τώρα ο πολύ &lt;&lt;ευαίσθητος&gt;&gt; αριστερός με τα συμπτώματα αμνησίας Κραουνάκης; #Κιμουλης #Κραουνακης… ,__Stratos_,Αττική 
379,"Το κρύο επιδεινώνει τα συμπτώματα των χρόνιων παθήσεων -Η αντιμετώπιση, ερευνήτρια εξηγεί #iefimerida ",iefimerida,Greece
380,Το κρύο επιδεινώνει τα συμπτώματα χρόνιων παθήσεων - Απλές συμβουλές για την προάσπιση της υγείας -… ,etyposgr,"Greece,Athens"
381,Έρευνα: Το κρύο επιδεινώνει τα συμπτώματα των χρόνιων παθήσεων ,Real_gr,Greece
382,Το κρύο επιδεινώνει τα συμπτώματα των χρόνιων παθήσεων - Τι αναφέρει ερευνήτρια του ΤΕΦΑΑ  ,trikalaenimeros,"Τρίκαλα, Ελλάς"
383,Υγεία: Το κρύο επιδεινώνει τα συμπτώματα των χρόνιων παθήσεων  μέσω ,emvolos,Ελλάς
384, Κορωνοϊός: Ποια συμπτώματα μπορεί να διαρκέσουν 6 μήνες. Ποιοι κινδυνεύουν  #greece #greek #greeknews,neo_sourgelo,
385,Κορωνοϊός: Ποια συμπτώματα μπορεί να διαρκέσουν 6 μήνες. Ποιοι κινδυνεύουν ,sofokleous10,Athens
386,Κορωνοϊός: Ποια συμπτώματα μπορεί να διαρκέσουν 6 μήνες. Ποιοι κινδυνεύουν  #greece #greek #greeknews,thetimesgr,
387,Το κρύο επιδεινώνει τα συμπτώματα των χρόνιων παθήσεων - Ο Ντελάλης ,mariaioannidou9,katerini
388,Όταν η ομάδα σας είναι πρώτη κ εξακολουθείτε να ασχολείστε με την δική μας που παλεύει για να κρατηθεί στην πρώτη κ… ,SavvelaA,Cyprus
389,"Tο κρύο επιδεινώνει τα συμπτώματα των χρόνιων παθήσεων – Η αντιμετώπιση, ερευνήτρια εξηγεί  via ",FreeopinionNews,
390,”Ενοχλητικά αέρια”: Ποια είναι τα προβλήματα που προκαλούν- Συμπτώματα συσσώρευσης αερίων ή πόνου από τα αέρια… ,newsitamea,
391, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,amorfati1602,
392,ΧΡΟΝΙΕΣ ΠΑΘΗΣΕΙΣ: Το κρύο επιδεινώνει τα συμπτώματα  μέσω του χρήστη ,thomatic,"Serres, Greece"
393,Το κρύο επιδεινώνει τα συμπτώματα των χρόνιων παθήσεων: ,lionisd,ΛΟΥΤΡΑΚΙ ΚΟΡΙΝΘΙΑΣ
394, Της AZ δεν έχει παρενέργειες ούτε έχει στείλει με βαριά συμπτώματα κάποιον στο νοσοκομείο,MikeArgi,Greece
395,Βλιώρα: Το κρύο επιδεινώνει τα συμπτώματα των χρόνιων παθήσεων - Τι Νέα Λάρισα; -  ,tinealarissa,"Larisa, Greece"
396,Το κρύο επιδεινώνει τα συμπτώματα των χρόνιων παθήσεων #greece ,Kouti_Pandoras,Athens
397,Το κρύο επιδεινώνει τα συμπτώματα των χρόνιων παθήσεων #greece ,hotdoc_mag,
398,Το κρύο επιδεινώνει τα συμπτώματα των χρόνιων παθήσεων ,N_Orizontes,
399,Κορωνοϊός: Ποια συμπτώματα μπορεί να διαρκέσουν 6 μήνες. Ποιοι κινδυνεύουν ,sofokleous10,Athens
400, Και πάλι καλά...τι να πούμε κ εμείς που θυσιαζωμαστε για το κέρδος της κάθε εταιρείας και δουλεύουμε… ,s8MZQQf587Av3iZ,Ελλάς
401,Το κρύο επιδεινώνει τα συμπτώματα των χρόνιων παθήσεων  ,thestival,Thessaloniki
