,text,user,location
904,"Σε ποιες περιοχές εντοπίστηκαν, το προηγούμενο 24ωρο, νέες μολύνσεις από τον Covid-19",VradiniGr2,Αθήνα
1002," Το CDC επαληθεύει την διασπορά του COVID από και προς εκπαιδευτικούς και μαθητές, με την μελέτη του να μιλά για την ανάγκη εμ…",peristeraRa,i love Greece 
1055,Κορονοϊός: Εκτός ελέγχου ο δήμος Λοκρών – Έρχεται αυστηρό lockdown στη Μαλεσίνα #lockdown2021 #lockdown #Covid_19… ,eretikos_gr,
1076,Κλείνει και το 2ο δημοτικό πόλεως λόγω κρούσματος Covid σε μαθητή #Δημοκρατική #Ρόδος #Δωδεκάνησα ,dimokratikinews,Rhodes Greece
1097,Αποκλεισμένοι λόγω Covid-19 οι διαβητικοί ,tvxs,
1122,Αργολίδα: Covid σε υγειονομικό προσωπικό. Στα όρια της η υγεία  μέσω του χρήστη .org,AkisGatzios,GR
1129," Σε στενό κύκλο, λόγω... covid, με την παρουσία μόνο των μελών του ποδοσφαιρικού τιμ, έγινε μετά την προπόνηση στα Σπάτ…",original02121,
1186,"Αρνήθηκε να φύγει από το πλευρό της συζύγου του, που έπασχε από #κορονοιος, και πέθανε από Covid-19",newsbeast,"Athens, Greece"
1204,Πρόκειται για άνθρωπο που δεν είχε ταξιδέψει ποτέ και έπειτα από εξέταση διαπιστώθηκε ότι είχε προσβληθεί από Covid… ,EFSYNTAKTON,
1229, Κέρκυρα: Τρία νέα επιβεβαιωμένα κρούσματα covid-19 σε μαθητές σχολείων έγιναν γνωστά το πρωί της Τρίτης.…,XONDROGIANNI,CORFU GREECE
1232,"Αρνήθηκε να φύγει από το πλευρό της συζύγου του, που έπασχε από κορωνοϊό, και πέθανε από Covid-19 ",magnesianews,Volos
1251,Στην ουρά για rapid test στην πλατεία Κορδελιού (ΦΩΤΟ) ,grtimes_,"Thessaloniki, Greece"
1262,Κορονοϊός: νέα “έκρηξη” κρουσμάτων την Τρίτη #κρουσματα #κορονοιος #Covid_19 #COVID19 ,AntennaNews,Greece
1266,Bρέφος 22 ημερών νοσηλεύεται με κορονοϊό #κορωνοιος #Covid_19  μέσω του χρήστη ://eretikos.gr,eretikos_gr,
1267,"Ο Fausto Gresini πέθανε σε ηλικία 60 ετών, μετά από δίμηνη νοσηλειά με βαριά συμπτώματα της Covid-19.#MotoGP… ",4TroxoiGreece,Greece
1269,Κέρκυρα: Τρία νέα επιβεβαιωμένα κρούσματα covid-19 σε μαθητές σχολείων έγιναν γνωστά το πρωί της Τρίτης.… ,kerkyrasimera,"Κέρκυρα, Ελλάς"
1274,Στην ουρά για rapid test στην πλατεία Κορδελιου ,entypos,Greece
1278,Απεβίωσε ο Φαούστο Γκρεζίνι λόγω επιπλοκών covid-19 -  ,analitisgr,Greece
1279,"Τα περισσότερα κρούσματα καταγράφονται και πάλι στην Αττική, ενώ αυξημένος είναι ο αριθμός και στο Ρέθυμνο… ",documentonews,Greece
1281,Απεβίωσε ο Φαούστο Γκρεζίνι λόγω επιπλοκών #covid19,amna_sportgr,Ελλάς
1284,ΔΩΡΕΑΝ εξέταση για Covid-19 την Πέμπτη στην Κόρινθο  ,argolida,argolida
1308,👉Αυτά τα Φαρμακεία που Είναι Θύματα της Covid#Pharmacy_Management ,PharmMedHealth, Λ. Βουλιαγμένης 272 Β - Αθήνα
1329, #covid_19grΔευτέρα 22/02/21Nέα κρούσματα: 880 Διασωληνωμένοι: 346 (+20)Νέες Απώλειες: 24  (συν:6.321)Τεστ σήμερα: 15.610…,summer_0_d,Ελλάς
1371,Υπενθύμιση: Συνεχίζονται τα μαζικά test Covid-19 στην Κω [Αναλυτικό πρόγραμμα]  ,periodikonisos,Kos
1382,"Απόφαση για κλείσιμο και άλλου τμήματος του 1ου Γυμνασίου Τρίπολης, λόγω covid -  ",drt915,Τρίπολη 
1396,"Δήμος Πύργου: Θετικός στον Covid-19 ο Μαρίνος Αχτύπης | ""Ενδείξεις-Αποδείξεις"" ",georgefakos,Greek
1406,ΔΩΡΕΑΝ εξέταση για Covid-19 στην Κόρινθο την Πέμπτη 25/2/21  ,parakato,greece
1412,Κλειστό λόγω covid το Δημοτικό Ωδείο Πτολεμαΐδας ,SporadesTv,sporades
1435,Το Κέντρο Επισκεπτών της Ε. Επιτροπής είναι προσωρινά κλειστό λόγω της πανδημίας COVID-19.Χάρη στην ψηφιακή τεχνολ… ,EDIC_Thess,Thessaloniki / Greece
1451,Στην αναμονή για Τεστ Covid-19,IoannidisPasci,"Basel-Stadt, Schweiz"
1453,Δωρεάν έλεγχοι για Covid -19 την Τετάρτη στην Δ.Ε Τενέας του Δ. Κορινθίων ,KorinthosNews17,"Κόρινθος, Ελλάς"
1465, ..και να είναι ο covid στην μέση και να μην μπορείς να τον πάρεις μια αγκαλιά..💔,louiza000,
1466,Ενημέρωση για την πορεία του COVID-19 - Στην Κορινθία 10 από τα 32 Νέα κρούσματα στην Πελοπόννησο ,KorinthosNews17,"Κόρινθος, Ελλάς"
1472,Στους 115.290 ανέρχεται ο πληθυσμός της ΡόδουΚαι με 10 κρούσματα έγινε πορτοκαλί από #COVID19#COVID !!!Ε ναι...λ… ,4Ff5XaGHurBTrsa,Ελλάς
1480,"Ανακοίνωση σχετικά με τα αυξανόμενα κρούσματα στο νησί, εξέδωσε το ΠΑΜΕ Εκπαιδευτικών Ρόδου, τονίζοντας πως «τα κρο… ",alfavita,Athens Greece
1486,Από Covid-19 πέθανε εργαζόμενος σούπερ μάρκετ στον Πειραιά  #ergasiakanea,Ergasiakanea,
1491," Το CDC επαληθεύει την διασπορά του COVID από και προς εκπαιδευτικούς και μαθητές, με την μελέτη του να μιλά για την ανάγκη εμ…",ITisidaki,Athens
1527," Το CDC επαληθεύει την διασπορά του COVID από και προς εκπαιδευτικούς και μαθητές, με την μελέτη του να μιλά για την ανάγκη εμ…",KaravitisGeorge,"Κως, Δωδεκάνησα, Τζατζικιστάν"
1546,Ηλεία: Κρούσμα Covid-19 και στο Εσπερινό του Πύργου ,SporadesTv,sporades
1553,Δωρεάν διαγνωστικοί έλεγχοι COVID – 19 σε Λιδωρίκι και Κροκύλειο,zofokida,
1555,Το Ευχαριστώ Ασθενή με Covid που εξήλθε υγιής από το Νοσοκομείο Κορίνθου ,KorinthosNews17,"Κόρινθος, Ελλάς"
1554,  Στην απόκρυψη κρουσμάτων covid στο Εθνικό Αρχαιολογικό Μουσείο;,Stavroula_Kats,
1556, Στην απόκρυψη κρουσμάτων covid στο Εθνικό Αρχαιολογικό Μουσείο;,zoe_dim,Ελλάς
1561," Το CDC επαληθεύει την διασπορά του COVID από και προς εκπαιδευτικούς και μαθητές, με την μελέτη του να μιλά για την ανάγκη εμ…",katerina_gr4,
1611,"Οι ηλίθιοι του  Ώρα Ελλάδος : Γονείς αρνητική στον covid, βρέφος 25 ημερών θετικό, δημοσιογράφος _θα κόλ… ",empros_piso,
1624,Επιπλοκές της λοίμωξης Covid-19 σε εγκύους και λεχώνες – Τα στοιχεία του «Αττικόν» ,OnVolosPortal,Volos
1651,Πραγματοποιήθηκαν 116 rapid test και προέκυψαν 9 θετικά. ΔΙΑΒΑΣΤΕ ΕΔΩ &gt;&gt;  ,zougla_online,Greece
1657,Δωρεάν έλεγχοι για Covid -19 την Τετάρτη στην Δ.Ε Τενέας του Δ. Κορινθίων ,KorinthosNews17,"Κόρινθος, Ελλάς"
1716,   Αν δεν έχουν ξεκινήσει γυρίσματαπου παίζει λόγω covidδεν πιστεύω ότι θα τον κρατήσ… ,NoNameN33129951,
1722,COVID-19: Συναγερμός και στις φυλακές Κορυδαλλού – Σε καραντίνα δύο πτέρυγες ,pireasnews,ΠΕΙΡΑΙΑΣ
1723,ΠΟΥ ΕΙΝΑΙ Ο ΚΟΡΟΙΔΟΙΟΣ ΟΕΟ; Ο ΑΝΘΡΩΠΟΣ ΕΛΕΝΞΕ 1500 ΔΕΙΓΜΑΤΑ ΑΠΟ ΑΝΘΡΩΠΟΥΣ ΠΟΥ ΕΙΧΑΝ ΔΙΑΓΝΩΣΤΕΙ ΩΣ ΘΕΤΙΚΑ ΚΡΟΥΣΜΑΤΑ… ,zaffer_kan,
1731,Κορωνοϊός: Η εξάπλωση του Covid 19 στην Ελλάδα με αριθμούς (22/02)  ,CNNgreece,Greece
1750, Έκτακτα μέτρα προστασίας της δημόσιας υγείας από τον κίνδυνο περαιτέρω διασποράς του κο- ρωνοϊού COVID-19 στο σύνολο της Επικ…,Akatalogistos,
1751,ΕΛΕΝΞΕ 1500 ΔΕΙΓΜΑΤΑ ΑΠΟ ΑΝΘΡΩΠΟΥΣ ΠΟΥ ΕΙΧΑΝ ΔΙΑΓΝΩΣΤΕΙ ΩΣ ΘΕΤΙΚΑ ΚΡΟΥΣΜΑΤΑ ΚΑΙ ΟΥΤΕ ENA ΔΕΝ ΕΙΧΕ COVID 19 ,DimitrisIf,HELLAS
1755,Το Ευχαριστώ Ασθενή με Covid που εξήλθε υγιής από το Νοσοκομείο Κορίνθου ,KorinthosNews17,"Κόρινθος, Ελλάς"
1784,3 κρούσματα Covid-19 εντοπίστηκαν κατόπιν 222 rapid tests στον Δήμο Κηφισιάς - Η διοίκηση προγραμματίζει και νέους… ,enypografa,Αγία Παρασκευή
1803, #covid_19grΔευτέρα 22/02/21Nέα κρούσματα: 880 Διασωληνωμένοι: 346 (+20)Νέες Απώλειες: 24  (συν:6.321)Τεστ σήμερα: 15.610…,sotiris_m,
1810, Κύπορς/COVID-19: Ένα θάνατο και 131 νέα περιστατικά ανακοίνωσε το Υπουργείο Υγείας,CyprusNews_,Cyprus
1842,eXofitsio: ΠΟΕΔΗΝ: Σκηνές «πολέμου» στα νοσοκομεία στις Αττικ... ,eXofitsio,Greece
1843, Ε μα πέστο ντε και ψάχνομαι που χω πυρετό. Δεν είναι COVID είναι SALOUFA,isompixtis,Θεσσαλονικη Greece
1872, #covid_19grΔευτέρα 22/02/21Nέα κρούσματα: 880 Διασωληνωμένοι: 346 (+20)Νέες Απώλειες: 24  (συν:6.321)Τεστ σήμερα: 15.610…,PolymerouG,"Λαμία, Ελλάς"
1873,Κέρκυρα- Μαθητής του Δημοτικού Κασσιώπης θετικός στον covid-19 -  ,StartmediaCorfu,"Κέρκυρα, Ελλάς"
1880,Κορονοϊός: Ζητούν το κλείσιμο όλων των σχολικών μονάδων στη Σάμο οι δήμαρχοι του νησιού  #κορονοιος #κρουσματα… ,eretikos_gr,
1893,Και πάλι 8 ασθενείς στην μονάδα covid του Νοσοκομείου – Το Ληξούρι καταγράφει κρούσματα ,kefaloniapress,"Kefalonia, Greece "
1897, Μακάρι να γίνει καλά ο άνθρωπος!καλο θα ήταν γενικά αν δεν έχετε σταθερή σχέση ή ξερετε πως ο αλλος δεν μέν… ,maramenipaxira,
1915,Βόλος: Έσβησε από επιπλοκές της covid-19 άνδρας 71 ετών ,SporadesTv,sporades
1938,ΕΠΕΑ ΠΤΕΡΟΕΝΤΑ: Αυξάνονται τα  κρούσματα covid σε Ελλάδα και Ημαθία  ,eleytheriadhs,Naoussa
1948, Δήμος Αρχαίας Ολυμπίας: Νέα rapid tests Covid-19 την Κυριακή στην Αγία Τριάδα: Νέους δωρεάν ελέγχους ταχείας ανίχνευσης α…,2jkeg18On2y4aqw,Αμαλιαδα Ηλείας
1950, Με ένα θετικό rapid και δύο αρνητικά pcr!!!!!! #Covid_19 ,StavrosKyriazis,
1952,Χίος : Υποψία νέου κρούσματος covid 19 σε μαθητή του 7ου Δημοτικού ,MikeArgi,Greece
1955,eXofitsio:  ΠΟΕΔΗΝ: Σκηνές «πολέμου» στα νοσοκομεία στις Αττικής - Μόλις 9 οι ελεύθερες Covid - ΜΕΘ: ,eXofitsio,Greece
1958,"Ενας θάνατος και 131 περιστατικά COVID την Δευτέρα, 76 ασθενείς στα νοσοκομεία ",cybc_com_cy,"Nicosia, Cyprus"
1972,"'Ενας θάνατος και 131 περιστατικά COVID την Δευτέρα, 76 ασθενείς στα νοσοκομεία (2)  #ΚΥΠΕ",cynewsagency,"Nicosia, Cyprus"
1987," Επισημαίνεται, τέλος, πως όσοι βρέθηκαν θετικοί στη νόσο COVID-19, είχαν κάνει τουλάχιστον μια δόση τ…",Aristeidis_B,Αθηναικη Αυτοκρατορια
1989,"Επισημαίνεται, τέλος, πως όσοι βρέθηκαν θετικοί στη νόσο COVID-19, είχαν κάνει τουλάχιστον μια δόση του εμβολίου.",Boy_dida,Αλσούπολη
1991,"Ενας θάνατος και 131 περιστατικά COVID την Δευτέρα, 76 ασθενείς στα νοσοκομεία (1)  #ΚΥΠΕ",cynewsagency,"Nicosia, Cyprus"
1995,Κύπορς/COVID-19: Ένα θάνατο και 131 νέα περιστατικά ανακοίνωσε το Υπουργείο Υγείας,politis_news,"Nicosia, Cyprus"
1996,Κύπρος Ένας θάνατος και 131 περιστατικά της COVID-19 ,euronewsgr,Αθήνα
1997,Κύπορς/COVID-19: Ένα θάνατο και 131 νέα περιστατικά  ανακοίνωσε το Υπουργείο Υγείας  via ,hc_yiota,Κύπρος2001, #covid_19grΔευτέρα 22/02/21Nέα κρούσματα: 880 Διασωληνωμένοι: 346 (+20)Νέες Απώλειες: 24  (συν:6.321)Τεστ σήμερα: 15.610…,SaintsTolis,
2002,COVID-19: Ενας θάνατος και 131 κρούσματα ,voiceofislandEL,
2011," Η Ε.Σ.Α.Π. ανακοινώνει την αναβολή του αγώνα Παναθηναϊκός Α.Ο. Φοίνικας ΟΝΕΧ για την 13η αγωνιστική, εξ αιτίας κρουσμάτων",giakari64,
2037,Φήμες για την ζωή ασθενούς covid-19 ,lefkadaonline,Ελλάς
2073,Γέμισε η κλινική covid-19 - Σε ετοιμότητα το Παναρκαδικό Νοσοκομείο αυξάνει τις  κλίνες ,ArcadiaPortal,"Tripoli, Greece"
2074,Δήμος Αρχ. Ολυμπίας: Νέα rapid tests Covid-19 την Κυριακή στην Αγία Τριάδα  ,ilialive_gr,ilia greece
2086," 346 οι διασωληνωμενοι λόγω Covid στις ΜΕΘ της χώρας.... Και μια η κοινωνία λόγω ""εγκεφαλικού""... 347 το σύνολο!",sakisgeorgiou4,
2092,Π.Ε. Σερρών: Δύο τα νέα κρούσματα covid-19 ,SporadesTv,sporades
2110, Ακόμα 24 άνθρωποι με Covid-19 κατέληξαν το τελευταίο 24ωρο,dekiriko,
2116,80 νέα κρούσματα Covid-19 στη Δυτική Ελλάδα - Πόσα αντιστοιχούν στην Αχαΐα ,patrasevents_gr,Πάτρα
2124,  Ασθένησα απο Covid πέρυσι τον Μάρτιο κι έκτοτε δεν έχει επανέλθει γεύση κι όσφρηση παρά ελάχισταΕυχα…,Daniel247632106,
2126, Ακόμα 24 άνθρωποι με Covid-19 κατέληξαν το τελευταίο 24ωρο,koykoynos,
2128,#Κρήτη: εγχώρια #κρουσματα 7 &amp; 14 ημερών ανά 100.000 κατοίκους🟥 #Ρέθυμνο ⏸️ σταθεροποίηση🔴 #Ηράκλειο ⬆️ συνεχόμε… ,xoristrastimesi,
2129,#Κρήτη: εγχώρια #κρουσματα 14 ημερών🟫 Χανιά: 50🟪 Ρέθυμνο: 237🟪 Ηράκλειο: 284🟪 Λασίθι: 31🗃… ,xoristrastimesi,
2130,"22/02/21 - #Κρήτη: 3️⃣2️⃣ νέα #κρουσματαΧ: +6 (3,83*)Ρ: +10 (11,68*)Η: +14 (4,58*)Λ: +2 (2,65*)*#Cases100kΕ… ",xoristrastimesi,
2138, Η Κόρινθος δεν είχε μέχρι πριν λίγες μέρες θέματα με τα κρούσματα. Ο αριθμός των κρουσμάτων βρίσκονταν σε χαμηλά επίπεδ…,GSkaltsi,"Αμφιλοχία, Δυτική Ελλάδα"
2154, #covid_19grΔευτέρα 22/02/21Nέα κρούσματα: 880 Διασωληνωμένοι: 346 (+20)Νέες Απώλειες: 24  (συν:6.321)Τεστ σήμερα: 15.610…,oldmaid999,
2161, #covid_19grΔευτέρα 22/02/21Nέα κρούσματα: 880 Διασωληνωμένοι: 346 (+20)Νέες Απώλειες: 24  (συν:6.321)Τεστ σήμερα: 15.610…,DimoYagcioglu,"Athens, Greece"
2171,"Κορονοϊός: 346 διασωληνωμένοι, 24 θάνατοι, 880 κρούσματα: Ο ΕΟΔΥ ανακοίνωσε ότι την Δευτέρα 22 Φεβρουαρίου καταγράφ… ",IlidakamposG,ΑΜΑΛΙΑΔΑ ΗΛΕΙΑΣ
2174, #covid_19grΔευτέρα 22/02/21Nέα κρούσματα: 880 Διασωληνωμένοι: 346 (+20)Νέες Απώλειες: 24  (συν:6.321)Τεστ σήμερα: 15.610…,TadeEfh123,
2175,Η γεωγραφική κατανομή των 880 κρουσμάτων covid-19 στην χώρα ,politis_online,
2177,Covid-19: Τα κρούσματα στη Λακωνία τη Δευτέρα  μέσω ,Laconialive,"Σπάρτη, Ελλάς"
2189, Λόγω covid είναι μόνοι τους στα κελια,zoeminits,
2196, #covid_19grΔευτέρα 22/02/21Nέα κρούσματα: 880 Διασωληνωμένοι: 346 (+20)Νέες Απώλειες: 24  (συν:6.321)Τεστ σήμερα: 15.610…,Efticho,
2206,Ακόμα 24 άνθρωποι με Covid-19 κατέληξαν το τελευταίο 24ωρο,EFSYNTAKTON,
2216, #covid_19grΔευτέρα 22/02/21Nέα κρούσματα: 880 Διασωληνωμένοι: 346 (+20)Νέες Απώλειες: 24  (συν:6.321)Τεστ σήμερα: 15.610…,KarmaKatna,
2217,#κορονοϊός #κορωνοϊός #COVID19gr#covid19greece #Covid_19 #COVID19#ΕΟΔΥ: 880 #κρούσματα σήμερα και 24 νέοι θάνατοι… ,hermesnewsgr,Ελλάς
2218, #covid_19grΔευτέρα 22/02/21Nέα κρούσματα: 880 Διασωληνωμένοι: 346 (+20)Νέες Απώλειες: 24  (συν:6.321)Τεστ σήμερα: 15.610…,stavroulaber,Athens2223,Νέα από όλο τον κόσμο για την Covid-19 – Στην Ελλάδα 880 νέα κρούσματα – 346 διασωληνωμένοι – 24 ακόμα καταγεγραμμέ… ,AtticanewsGr,Ελλάς
2227,Αγλαΐα Κυριακού Covid-19: Ο κορωνοϊός πλέον “χτυπάει” παιδιά &amp; βρέφη και τα στέλνει σε διασωλήνωση ,tromaktiko_blog,Athens
2230,"Εξι (6) κρούσματα covid στην Κέρκυρα έδωσε σήμερα 22.2.2021 ο ΕΟΔΥ.Αναλυτικά, πανελλαδικά είχαμε 880 νέα κρούσματ… ",kerkyrasimera,"Κέρκυρα, Ελλάς"
2232,Η Κόρινθος δεν είχε μέχρι πριν λίγες μέρες θέματα με τα κρούσματα. Ο αριθμός των κρουσμάτων βρίσκονταν σε χαμηλά επ… ,KonstantinaZir,
2251,Θετική στη νόσο covid-19 βρέθηκε πριν λίγο δασκάλα του 6ου δημοτικού σχολείου με αποτέλεσμα η πρωτοβάθμια να προχωρ… ,kerkyrasimera,"Κέρκυρα, Ελλάς"
2257, #covid_19grΔευτέρα 22/02/21Nέα κρούσματα: 880 Διασωληνωμένοι: 346 (+20)Νέες Απώλειες: 24  (συν:6.321)Τεστ σήμερα: 15.610…,artemis_klin,Ελλάς
2258, #covid_19grΔευτέρα 22/02/21Nέα κρούσματα: 880 Διασωληνωμένοι: 346 (+20)Νέες Απώλειες: 24  (συν:6.321)Τεστ σήμερα: 15.610…,giota_no,
2259," Κέρκυρα: Εκτός από την δασκάλα της Β τάξης του 6ου Δημοτικού Σχολείου που βρέθηκε θετική στην covid-19, θετική είναι και…",XONDROGIANNI,CORFU GREECE
2260, #covid_19grΔευτέρα 22/02/21Nέα κρούσματα: 880 Διασωληνωμένοι: 346 (+20)Νέες Απώλειες: 24  (συν:6.321)Τεστ σήμερα: 15.610…,balafara,δίπλα από το σπίτι του Γιώργου
2261, #covid_19grΔευτέρα 22/02/21Nέα κρούσματα: 880 Διασωληνωμένοι: 346 (+20)Νέες Απώλειες: 24  (συν:6.321)Τεστ σήμερα: 15.610…,papamitc,"Athens,  Greece"
2267,Ιθάκη: Rapid Test για Covid -19 με τη μέθοδο drive through από την Κινητή Ομάδα του ΕΟΔΥ την Παρασκευή 26/2… ,inkefaloniagr,"Kefalonia, Greece"
2280,"41 κρούσματα Covid-19 στις φυλακές του Αγίου Στεφάνου, 240 κρατούμενοι σε καραντίνα ",epatragr,"Patras, Greece"
2315,Τest covid στην Αμφιλοχία μετά από την “έκρηξη” κρουσμάτων  via ,agrinioculture,Agrinio 
2324,"Πριν από λίγο, βγήκε το δεδομένο ότι χθες Κυριακή, είχαμε 264 (!!) εισαγωγές με covid, στα νοσοκομεία της Χώρας. Εί… ",AlkisSteas,
2327, Με ένα θετικό rapid και δύο αρνητικά pcr!!!!!! #Covid_19,gvftanipia,
2333,Κορωνοϊός: Απότομη αύξηση ιικού φορτίου στα αστικά λύματα της Κρήτης - Η κατάσταση ανά περιοχή  #Υγεία #Κρήτη… ,skaigr,Greece
2337," Κέρκυρα: Εκτός από την δασκάλα της Β τάξης του 6ου Δημοτικού Σχολείου που βρέθηκε θετική στην covid-19, θετική είναι και…",dr_Gr_House,Greece
2342,"Κέρκυρα: Εκτός από την δασκάλα της Β τάξης του 6ου Δημοτικού Σχολείου που βρέθηκε θετική στην covid-19, θετική είνα… ",kerkyrasimera,"Κέρκυρα, Ελλάς"
2344, Κέρκυρα: Θετική στην covid-19 και η καθαρίστρια του 6ου Δημοτικού σχολείου - Κέρκυρα Σήμερα ,XONDROGIANNI,CORFU GREECE
2345,Κέρκυρα: Θετική στην covid-19 και η καθαρίστρια του 6ου Δημοτικού σχολείου - Κέρκυρα Σήμερα ,kerkyrasimera,"Κέρκυρα, Ελλάς"
2371,Covid-19: ΄Εκλεισαν πολλά σχολεία – Έκκληση του δημάρχου Ρόδου  #ΚΟΡΩΝΟΪΌΣ #ΤΟΠΙΚΑ ,ParaponaRodou,Rhodes Greece
2389, Ασθένησα απο Covid πέρυσι τον Μάρτιο κι έκτοτε δεν έχει επανέλθει γεύση κι όσφρηση παρά ελάχισταΕυχαριστώ πολυ,AnAthenianToLDN,"London, England"
2412,"Aναστολή λειτουργίας των δυο τμημάτων του Δημοτικού Παιδικού Σταθμού Ορμύλιας, λόγω κρούσματος COVID-19 ",ergohalkidikis,Greece
2414,Δωρεάν rapid test για COVID-19 στο Σύλλογο Κυριών και Δεσποινίδων Αλεξανδρούπολης (βίντεο)  ,makthes,thessaloniki
2427,"Βρέθηκαν 3 θετικά δείγματα στον έλεγχο covid-19, που έγινε σε δύο σχολεία της Καβάλας #kavala #news #xirafi… ",xirafi,"Kavala, Greece"
2432,Δήμος Αρχαίας Ολυμπίας: Νέα rapid tests Covid-19 την Κυριακή στην Αγία Τριάδα: Νέους δωρεάν ελέγχους ταχείας ανίχνε… ,IlidakamposG,ΑΜΑΛΙΑΔΑ ΗΛΕΙΑΣ
2448,Ιωάννινα: Και δεύτερος χειρουργός θετικός σε Covid – Σε απομόνωση και άλλοι γιατροί ,lefkadaonline,Ελλάς
2460, Εξιτήριο για τον Λεωνίδα Γρηγοράκο – νικητής στη δίμηνη μάχη με τον κορονοϊό   #Covid_19 #protagongr,marathiakos,"ATHENS, GREECE"
2467,Εξιτήριο για τον Λεωνίδα Γρηγοράκο – νικητής στη δίμηνη μάχη με τον κορονοϊό   #Covid_19 #protagongr,protagongr,
2468,Υποψία νέου κρούσματος covid 19 σε μαθητή του 7ου Δημοτικού Χίου ,MikeArgi,Greece
2476,"Δήμος Κω: Συνεχίζονται τα test Covid-19 την επόμενη εβδομάδα, αντί για αύριο, στο Πυλί -  ",Kosnews24gr,Κως
2483,  Πρωτευουσιανα...χθες βράδυ ήμουν εκεί...πιο άνετος ο κόσμος...covid free🤣🤣🙏🌹🏊🤫🤭,commanderwom,-Ιονιο- 🇬🇷
2506, Θετική η κόρη μου σε covid μαζί με άλλους 10 συμμαθητές της.  μην ξεχάσεις να βάλεις 10 με τόνο στην υπουρ…,tourtitsa,Athens Greece
2511,Και δεύτερος χειρουργός με Covid στο Χατζηκώστα ,PeriodikoStep,
2547, Με ένα θετικό rapid και δύο αρνητικά pcr!!!!!! #Covid_19 ,___stathis,
2556,Τον έχεις τον κοροναϊο.,___stathis,
2562, Με ένα θετικό rapid και δύο αρνητικά pcr!!!!!! #Covid_19 ,RigasFeraios73,
2566, Με ένα θετικό rapid και δύο αρνητικά pcr!!!!!! #Covid_19,AthanDim,"Athens - Thessaloniki, Greece"
2568,Το Ευχαριστώ Ασθενή με Covid που εξήλθε υγιής από το Νοσοκομείο Κορίνθου ,KorinthosNews17,"Κόρινθος, Ελλάς"
2573,Με ένα θετικό rapid και δύο αρνητικά pcr!!!!!! #Covid_19 ,karapanagiotidu," Μακεδονία, Ελλάς"
2585,Από Covid-19 πέθανε εργαζόμενος μεγάλης αλυσίδας σούπερ μάρκετ στον Πειραιά ,entypos,Greece
2586,Από Covid-19 πέθανε εργαζόμενος μεγάλης αλυσίδας σούπερ μάρκετ στον Πειραιά via … ,EReportaz,
2587,"Δήμος Κω: Συνεχίζονται τα test Covid_19 την επόμενη εβδομάδα, αντί για αύριο, στο Πυλί  via ",aegeanews,
2593, Θετική  στον covid εκπαιδευτικός στο 6ο δημοτικό Κέρκυρας ,XONDROGIANNI,CORFU GREECE
2594,Θετική  στον covid εκπαιδευτικός στο 6ο δημοτικό Κέρκυρας ,kerkyrasimera,"Κέρκυρα, Ελλάς"
2609,(ΠΛΗΡΟΦΟΡΙΕΣ) Θετικός στο COVID διαιτητής Α’ κατηγορίας / Συναγερμός και αναστάτωση  via .com,protathlimacom,Cyprus
2623, Αυξημένη η μετάδοση του ιού ενδο-οικογενειακά και σε εργασιακούς χώρους διαπιστώνεται από την ιχνηλάτηση.➡️Σύσκεψη Υπουργού …,kyriakichristo,Nicosia
2631,Δωρεάν rapid test για COVID-19 στο Σύλλογο Κυριών και Δεσποινίδων Αλεξανδρούπολης (βίντεο) ,evros_24,14ης Μαΐου 7
2636,Νέα κρούσματα Covid-19 σε σχολικές μονάδες του Δήμου Τρίπολης -  ,drt915,Τρίπολη 
2642,Ζητούν άμεσα τεστ για covid στο Δημοτικό Ποταμού. ,corfutvnews,"Κέρκυρα, Ελλάς"
2652, Αυξημένη η μετάδοση του ιού ενδο-οικογενειακά και σε εργασιακούς χώρους διαπιστώνεται από την ιχνηλάτηση.➡️Σύσκεψη Υπουργού …,GovCyprus,Cyprus
2653,Ιωάννινα: Και δεύτερος χειρουργός θετικός σε Covid – Σε απομόνωση και άλλοι γιατροί ,epirusnews,"Epirus, Greece"
2656, Αυξημένη η μετάδοση του ιού ενδο-οικογενειακά και σε εργασιακούς χώρους διαπιστώνεται από την ιχνηλάτηση.➡️Σύσκεψη Υπουργού …,candoula30,Cyprus
2657, Αυξημένη η μετάδοση του ιού ενδο-οικογενειακά και σε εργασιακούς χώρους διαπιστώνεται από την ιχνηλάτηση.➡️Σύσκεψη Υπουργού …,K_Ioannou,Cyprus
2660,Διευρύνονται και ερευνώνται οι επαφές των νέων κρουσμάτων covid ,lefkadaonline,Ελλάς
2676,Αυξημένη η μετάδοση του ιού ενδο-οικογενειακά και σε εργασιακούς χώρους διαπιστώνεται από την ιχνηλάτηση.➡️Σύσκεψη… ,PIOcy,"Λευκωσία, Κύπρος"
2689,Θετική στον covid δασκάλα δημοτικού σχολείου της Κέρκυρας - ΕΝΗΜΕΡΩΣΗ On Line ,enimerosi_news,Corfu
2702,Αυξημένη μετάδοση του ιού τόσο σε ενδο-οικογενειακό επίπεδο όσο και στους εργασιακούς χώρους διαπιστώνεται από την… ,Sigmalivecom,Cyprus
2713,ΚΕΦΑΛΟΝΙΑ - ΒΟΡΕΙΟΣ ΠΟΛΟΣ.: ΑΝΑΚΟΙΝΩΣΗ COVID-19 ΔΗΜΟΥ ΣΑΜΗΣ: ,vlahatasamis,kefalonia
